KEY	Population.x	name.x	Parent.x	Count.x	ParentCount.x	METRIC.x	GATE.x	QC.x	Panel.x	PDF.x	FlaggedSample.x	MACHINE.x	RealAutoParent.x	Manual.x	Merge.x	freq_lymph.x	freqParent.x	freq_PBMC.x	Population.y	name.y	Parent.y	Count.y	ParentCount.y	METRIC.y	GATE.y	QC.y	Panel.y	PDF.y	FlaggedSample.y	MACHINE.y	TEMPLATE_FILE_USED	RealAutoParent.y	Manual.y	Merge.y	freq_lymph.y	freqParent.y	freq_PBMC.y	TEMPLATE_FILE_USEDTRIM	DIFF
2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	Bcells	16	128	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots11.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	0.0069204152249135	0.125	NA	IgD+CD27-	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	Bcells	12	132	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/gate_plots23.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	0.00518358531317495	0.0909090909090909	NA	lymph.FORTESSA.f	0.0340909090909091
2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcsIgD+CD27+panel1BcellsFORTESSAIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	Bcells	15	128	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots11.pdf	FALSE	FORTESSA	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	0.0064878892733564	0.1171875	NA	IgD+CD27+	2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	Bcells	7	132	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/gate_plots23.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/lymph.dev.FORTESSA.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-12_PANEL 1_FORTESSA_DHS_ZF_group two_ZF_F1637669_040.fcs	0.00302375809935205	0.053030303030303	NA	lymph.FORTESSA.f	0.064157196969697
2017-06-12_PANEL 1_LSR_DHS_ZF_Group two_ZF_F1635309_038.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-06-12_PANEL 1_LSR_DHS_ZF_Group two_ZF_F1635309_038.fcs	lymph	2533	2619	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots10.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-12_PANEL 1_LSR_DHS_ZF_Group two_ZF_F1635309_038.fcs	0.967163039327988	0.967163039327988	NA	Singlets	2017-06-12_PANEL 1_LSR_DHS_ZF_Group two_ZF_F1635309_038.fcs	lymph	2603	2630	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots5.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-12_PANEL 1_LSR_DHS_ZF_Group two_ZF_F1635309_038.fcs	0.989733840304183	0.989733840304183	NA	lymph.LSR.f	0.022570800976195
2017-06-16_PANEL 1_FORTESSA_ZF_group two_RR_F1633353_040.fcsSingletspanel1lymphFORTESSASingle Cells (FSC-H v FSC-W)	Singlets	2017-06-16_PANEL 1_FORTESSA_ZF_group two_RR_F1633353_040.fcs	lymph	57424	58971	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots20.pdf	FALSE	FORTESSA	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-16_PANEL 1_FORTESSA_ZF_group two_RR_F1633353_040.fcs	0.973766766715843	0.973766766715843	NA	Singlets	2017-06-16_PANEL 1_FORTESSA_ZF_group two_RR_F1633353_040.fcs	lymph	59032	59171	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/gate_plots5.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_21/lymph.dev.FORTESSA.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-16_PANEL 1_FORTESSA_ZF_group two_RR_F1633353_040.fcs	0.99765087627385	0.99765087627385	NA	lymph.FORTESSA.f	0.023884109558007
2017-06-16_PANEL 1_LSR_ZF_RR_Group one_RR_F1633410_032.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-16_PANEL 1_LSR_ZF_RR_Group one_RR_F1633410_032.fcs	Bcells	34	43	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots18.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-16_PANEL 1_LSR_ZF_RR_Group one_RR_F1633410_032.fcs	0.0519083969465649	0.790697674418605	NA	IgD+CD27-	2017-06-16_PANEL 1_LSR_ZF_RR_Group one_RR_F1633410_032.fcs	Bcells	34	45	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_4/gate_plots13.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-16_PANEL 1_LSR_ZF_RR_Group one_RR_F1633410_032.fcs	0.0511278195488722	0.755555555555556	NA	lymph.LSR.f	0.035142118863049
2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcsBcellspanel1PE-A-LSRB cells (CD3- CD19+)	Bcells	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	PE-A-	84	5823	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	PE-A-	B cells (CD3- CD19+)	Bcells_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.0142517814726841	0.0144255538382277	NA	Bcells	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	PE-A-	218	5823	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots24.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	PE-A-	B cells (CD3- CD19+)	Bcells_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.0367312552653749	0.0374377468658767	NA	lymph.LSR.f	0.023012193027649
2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	9	84	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.00152697658635901	0.107142857142857	NA	IgD-CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	12	218	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots24.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.00202190395956192	0.055045871559633	NA	lymph.LSR.f	0.052096985583224
2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	51	84	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.00865286732270105	0.607142857142857	NA	IgD+CD27-	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	98	218	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots24.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.0165122156697557	0.44954128440367	NA	lymph.LSR.f	0.157601572739187
2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	15	84	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.00254496097726502	0.178571428571429	NA	IgD+CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	Bcells	18	218	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots24.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_DHS_F1641819_006.fcs	0.00303285593934288	0.0825688073394495	NA	lymph.LSR.f	0.0960026212319795
2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	Bcells	24	86	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots31.pdf	FALSE	LSR	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.0106951871657754	0.27906976744186	NA	IgD-CD27+	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	Bcells	19	106	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots25.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.00764279967819791	0.179245283018868	NA	lymph.LSR.f	0.099824484422992
2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	Bcells	20	86	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots31.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.0089126559714795	0.232558139534884	NA	IgD+CD27-	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	Bcells	20	106	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots25.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.0080450522928399	0.188679245283019	NA	lymph.LSR.f	0.043878894251865
2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcsTcellspanel1PE-A-LSRTcells (CD3+ CD19-)	Tcells	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	PE-A-	538	2211	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots31.pdf	FALSE	LSR	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.239750445632799	0.24332881049299	NA	Tcells	2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	PE-A-	539	2421	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots25.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	PE-A-	Tcells (CD3+ CD19-)	Tcells_2017-06-19_PANEL 1_LSR_DHS_Group one_ZF_F1632696_030.fcs	0.216814159292035	0.222635274679884	NA	lymph.LSR.f	0.020693535813106
2017-06-20_PANEL 1_LSR_DHS_Group two_DHS_F1633166_026.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-06-20_PANEL 1_LSR_DHS_Group two_DHS_F1633166_026.fcs	lymph	467236	468941	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_3/gate_plots32.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-20_PANEL 1_LSR_DHS_Group two_DHS_F1633166_026.fcs	0.996364148155098	0.996364148155098	NA	Singlets	2017-06-20_PANEL 1_LSR_DHS_Group two_DHS_F1633166_026.fcs	lymph	457103	469072	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots26.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-20_PANEL 1_LSR_DHS_Group two_DHS_F1633166_026.fcs	0.974483661356892	0.974483661356892	NA	lymph.LSR.f	0.021880486798206
2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcsBcellspanel1PE-A-LSRB cells (CD3- CD19+)	Bcells	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	PE-A-	13065	38978	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots1.pdf	FALSE	LSR	PE-A-	B cells (CD3- CD19+)	Bcells_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.322012175584748	0.335189081020063	NA	Bcells	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	PE-A-	11239	36985	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	PE-A-	B cells (CD3- CD19+)	Bcells_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.276482164821648	0.303879951331621	NA	lymph.LSR.f	0.031309129688442
2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	Bcells	11006	13065	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots1.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.27126414117763	0.842403367776502	NA	IgD+CD27-	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	Bcells	9810	11239	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.241328413284133	0.872853456713231	NA	lymph.LSR.f	0.030450088936729
2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	Bcells	1983	13065	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots1.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.0488748675227368	0.151779563719862	NA	IgD+CD27+	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	Bcells	1363	11239	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.033530135301353	0.121274134709494	NA	lymph.LSR.f	0.030505429010368
2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcsSingletspanel1lymphLSRSingle Cells (FSC-H v FSC-W)	Singlets	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	lymph	40459	40573	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_4/gate_plots1.pdf	FALSE	LSR	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.997190249673428	0.997190249673428	NA	Singlets	2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	lymph	38398	40650	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_3/gate_plots30.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	lymph	Single Cells (FSC-H v FSC-W)	Singlets_2017-06-22_PANEL 1_LSR_ZF_Group one_ZF_F1633297_013.fcs	0.94460024600246	0.94460024600246	NA	lymph.LSR.f	0.052590003670968
2017-06-27_PANEL 1_FORTESSA_DHS_RR_62217comp_group one_RR_F1633056_014.fcsIgD+CD27-panel1BcellsFORTESSAnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-06-27_PANEL 1_FORTESSA_DHS_RR_62217comp_group one_RR_F1633056_014.fcs	Bcells	4697	7064	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_21/gate_plots4.pdf	FALSE	FORTESSA	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-27_PANEL 1_FORTESSA_DHS_RR_62217comp_group one_RR_F1633056_014.fcs	0.0407541734633672	0.664920724801812	NA	IgD+CD27-	2017-06-27_PANEL 1_FORTESSA_DHS_RR_62217comp_group one_RR_F1633056_014.fcs	Bcells	4389	7040	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/gate_plots16.pdf	FALSE	FORTESSA	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_20/lymph.dev.FORTESSA.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-06-27_PANEL 1_FORTESSA_DHS_RR_62217comp_group one_RR_F1633056_014.fcs	0.0381171566285987	0.6234375	NA	lymph.FORTESSA.f	0.041483224801812
2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcsIgD-CD27+panel1BcellsLSRIgD- memory Bcells (CD27+)	IgD-CD27+	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	3958	23358	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_19/gate_plots11.pdf	FALSE	LSR	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.0237214793860464	0.169449439164312	NA	IgD-CD27+	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	3200	23378	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_18/gate_plots23.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD- memory Bcells (CD27+)	IgD-CD27+_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.0192711877676136	0.13688082812901	NA	lymph.LSR.f	0.032568611035302
2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcsIgD+CD27-panel1BcellsLSRnaive Bcells (CD27- IgD+)	IgD+CD27-	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	14515	23358	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_19/gate_plots11.pdf	FALSE	LSR	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.0869927421143162	0.621414504666495	NA	IgD+CD27-	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	15270	23378	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_18/gate_plots23.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	naive Bcells (CD27- IgD+)	IgD+CD27-_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.091959699128581	0.65317820172812	NA	lymph.LSR.f	0.0317636970616251
2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcsIgD+CD27+panel1BcellsLSRIgD+ memory Bcells (CD27+)	IgD+CD27+	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	1620	23358	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_17full//FULL/openCytoBatch_19/gate_plots11.pdf	FALSE	LSR	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.00970914517569357	0.0693552530182379	NA	IgD+CD27+	2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	Bcells	2365	23378	count	AUTOMATIC	FALSE	panel1	/scratch.global/lanej/flow/full/results_r25_25full_SS_SubCD8_SCD14_Manuals//FULL/openCytoBatch_18/gate_plots23.pdf	FALSE	LSR	/home/tsaim/lane0212/git/auto-fcs//explore/openCyto/lymph.dev.LSR.f.txt	Bcells	IgD+ memory Bcells (CD27+)	IgD+CD27+_2017-07-17_PANEL 1_LSR_DHS_Group one_DHS_F1635406_010.fcs	0.0142426122095019	0.101163487039097	NA	lymph.LSR.f	0.0318082340208591
